#,Chromophore Name,Smile,Dye type,Solvent,Wavelength S1 (Abs) [nm],Energy S1 (Abs) [eV],Wavelength S1 (Em) [nm],Energy S1 (Em) [eV],Delta_Stocks [eV],Tau_Averge [ns],(1/Tau_Averge) [1/ns],Ref 
588,BODIPY_3,"CC1=CC(C)=[N+]2C1=CC1=C3C=CC=C(C#CC4=CC=CS4)C3=C(C)N1[B-]2(F)F |c:4,9,11,19,t:1,7,13,17,24|",Bodipy,Octanol,625,1.983744,636,1.949433962,0.034310038,3.74,0.267379679,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
589,BODIPY_3,"CC1=CC(C)=[N+]2C1=CC1=C3C=CC=C(C#CC4=CC=CS4)C3=C(C)N1[B-]2(F)F |c:4,9,11,19,t:1,7,13,17,24|",Bodipy,DMF,625,1.983744,639,1.94028169,0.04346231,3.46,0.289017341,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
590,BODIPY_4,"CC1=CC(C)=[N+]2C1=CC1=C3C=CC=C(C#CC4=CSC=C4)C3=C(C)N1[B-]2(F)F |c:4,9,11,20,t:1,7,13,17,24|",Bodipy,Hexane,608,2.039210526,615,2.016,0.023210526,5.54,0.180505415,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
591,BODIPY_4,"CC1=CC(C)=[N+]2C1=CC1=C3C=CC=C(C#CC4=CSC=C4)C3=C(C)N1[B-]2(F)F |c:4,9,11,20,t:1,7,13,17,24|",Bodipy,Ethyl acetate,606,2.045940594,616,2.012727273,0.033213321,5.21,0.19193858,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
592,BODIPY_4,"CC1=CC(C)=[N+]2C1=CC1=C3C=CC=C(C#CC4=CSC=C4)C3=C(C)N1[B-]2(F)F |c:4,9,11,20,t:1,7,13,17,24|",Bodipy,Octanol,612,2.025882353,621,1.996521739,0.029360614,4.91,0.203665988,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
593,BODIPY_4,"CC1=CC(C)=[N+]2C1=CC1=C3C=CC=C(C#CC4=CSC=C4)C3=C(C)N1[B-]2(F)F |c:4,9,11,20,t:1,7,13,17,24|",Bodipy,DMF,612,2.025882353,623,1.99011236,0.035769993,4.8,0.208333333,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
594,BODIPY_1a,"CCC1=C(C)N2C(=C1C)C(C)=C1C(C)=C(CC)C(C)=[N+]1[B-]2(F)F |c:2,6,19,t:11,14|",Bodipy,Ethanol,518,2.393513514,533,2.326153846,0.067359667,6.48,0.154320988,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
595,BODIPY_5,"CCC1=C(C)N2C(=C1C)C(C)=C1C(C)=C(CC)C(C)=[N+]1[B-]2(C#CCO)C#CCO |c:2,6,19,t:11,14|",Bodipy,Ethanol,515,2.407456311,530,2.339320755,0.068135556,6.77,0.147710487,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
596,BDP,"F[B-]1(F)N2C=CC=C2C=C2C=CC=[N+]12 |c:4,6,11,t:9,13|",Bodipy,Hexane,504,2.46,508,2.440629921,0.019370079,6.42,0.15576324,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
597,Ph_BDP,"F[B-]1(F)N2C=CC=C2C(=C2C=CC=[N+]12)C1=CC=CC=C1 |c:4,6,11,19,21,t:9,13,17|",Bodipy,Hexane,498,2.489638554,513,2.416842105,0.072796449,0.28,3.571428571,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
598,CPh_BDP,"OC(=O)C1=C(C=CC=C1)C1=C2C=CC=[N+]2[B-](F)(F)N2C=CC=C12 |c:5,7,10,12,14,21,t:3,23|",Bodipy,Hexane,500,2.47968,519,2.388901734,0.090778266,4.97,0.201207243,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
599,Me_CPh_BDP,"CC1=CC(C(O)=O)=C(C=C1)C1=C2C=CC=[N+]2[B-](F)(F)N2C=CC=C12 |c:6,8,11,13,15,22,t:1,24|",Bodipy,Hexane,499,2.484649299,516,2.402790698,0.081858601,5.31,0.188323917,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
600,COOH_CPh_BDP,"OC(=O)C1=CC(C(O)=O)=C(C=C1)C1=C2C=CC=[N+]2[B-](F)(F)N2C=CC=C12 |c:8,10,13,15,17,24,t:3,26|",Bodipy,Hexane,,#N/A,,#N/A,#N/A,#N/A,#N/A,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
601,NO2_CPh_BDP,"OC(=O)C1=C(C=CC(=C1)N(=O)=O)C1=C2C=CC=[N+]2[B-](F)(F)N2C=CC=C12 |c:5,7,13,15,17,24,t:3,26|",Bodipy,Hexane,505,2.455128713,527,2.352637571,0.102491142,3,0.333333333,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
602,Br4_CPh_BDP,"OC(=O)C1=C(C(Br)=C(Br)C(Br)=C1Br)C1=C2C=CC=[N+]2[B-](F)(F)N2C=CC=C12 |c:10,14,16,18,25,t:3,6,27|",Bodipy,Hexane,516,2.402790698,526,2.357110266,0.045680432,6.4094,0.156020844,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
603,BDP,"F[B-]1(F)N2C=CC=C2C=C2C=CC=[N+]12 |c:4,6,11,t:9,13|",Bodipy,DCM,505,2.455128713,511,2.42630137,0.028827343,6.03,0.165837479,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
604,Ph_BDP,"F[B-]1(F)N2C=CC=C2C(=C2C=CC=[N+]12)C1=CC=CC=C1 |c:4,6,11,19,21,t:9,13,17|",Bodipy,DCM,500,2.47968,517,2.398143133,0.081536867,0.2852,3.50631136,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
605,CPh_BDP,"OC(=O)C1=C(C=CC=C1)C1=C2C=CC=[N+]2[B-](F)(F)N2C=CC=C12 |c:5,7,10,12,14,21,t:3,23|",Bodipy,DCM,502,2.469800797,519,2.388901734,0.080899063,4.96,0.201612903,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
606,Me_CPh_BDP,"CC1=CC(C(O)=O)=C(C=C1)C1=C2C=CC=[N+]2[B-](F)(F)N2C=CC=C12 |c:6,8,11,13,15,22,t:1,24|",Bodipy,DCM,502,2.469800797,520,2.384307692,0.085493105,5.09,0.196463654,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
607,COOH_CPh_BDP,"OC(=O)C1=CC(C(O)=O)=C(C=C1)C1=C2C=CC=[N+]2[B-](F)(F)N2C=CC=C12 |c:8,10,13,15,17,24,t:3,26|",Bodipy,DCM,506,2.45027668,529,2.343742911,0.106533769,3.4275,0.291757841,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
608,NO2_CPh_BDP,"OC(=O)C1=C(C=CC(=C1)N(=O)=O)C1=C2C=CC=[N+]2[B-](F)(F)N2C=CC=C12 |c:5,7,13,15,17,24,t:3,26|",Bodipy,DCM,507,2.445443787,524,2.36610687,0.079336917,3.116,0.320924262,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
609,Br4_CPh_BDP,"OC(=O)C1=C(C(Br)=C(Br)C(Br)=C1Br)C1=C2C=CC=[N+]2[B-](F)(F)N2C=CC=C12 |c:10,14,16,18,25,t:3,6,27|",Bodipy,DCM,516,2.402790698,529,2.343742911,0.059047787,6.6685,0.149958761,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
610,BDP,"F[B-]1(F)N2C=CC=C2C=C2C=CC=[N+]12 |c:4,6,11,t:9,13|",Bodipy,Ethanol,500,2.47968,508,2.440629921,0.039050079,6.34,0.157728707,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
611,Ph_BDP,"F[B-]1(F)N2C=CC=C2C(=C2C=CC=[N+]12)C1=CC=CC=C1 |c:4,6,11,19,21,t:9,13,17|",Bodipy,Ethanol,498,2.489638554,514,2.412140078,0.077498476,0.4556,2.194907814,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
612,CPh_BDP,"OC(=O)C1=C(C=CC=C1)C1=C2C=CC=[N+]2[B-](F)(F)N2C=CC=C12 |c:5,7,10,12,14,21,t:3,23|",Bodipy,Ethanol,496,2.499677419,513,2.416842105,0.082835314,5.73,0.17452007,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
613,Me_CPh_BDP,"CC1=CC(C(O)=O)=C(C=C1)C1=C2C=CC=[N+]2[B-](F)(F)N2C=CC=C12 |c:6,8,11,13,15,22,t:1,24|",Bodipy,Ethanol,496,2.499677419,513,2.416842105,0.082835314,6.2172,0.16084411,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
614,COOH_CPh_BDP,"OC(=O)C1=CC(C(O)=O)=C(C=C1)C1=C2C=CC=[N+]2[B-](F)(F)N2C=CC=C12 |c:8,10,13,15,17,24,t:3,26|",Bodipy,Ethanol,500,2.47968,523,2.370630975,0.109049025,4.226,0.236630383,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
615,NO2_CPh_BDP,"OC(=O)C1=C(C=CC(=C1)N(=O)=O)C1=C2C=CC=[N+]2[B-](F)(F)N2C=CC=C12 |c:5,7,13,15,17,24,t:3,26|",Bodipy,Ethanol,502,2.469800797,522,2.375172414,0.094628383,1.8282,0.546986107,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
616,Br4_CPh_BDP,"OC(=O)C1=C(C(Br)=C(Br)C(Br)=C1Br)C1=C2C=CC=[N+]2[B-](F)(F)N2C=CC=C12 |c:10,14,16,18,25,t:3,6,27|",Bodipy,Ethanol,514,2.412140078,528,2.348181818,0.06395826,6.5796,0.151984923,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
617,BDP,"F[B-]1(F)N2C=CC=C2C=C2C=CC=[N+]12 |c:4,6,11,t:9,13|",Bodipy,Methanol,499,2.484649299,507,2.445443787,0.039205512,6.6,0.151515152,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
618,Ph_BDP,"F[B-]1(F)N2C=CC=C2C(=C2C=CC=[N+]12)C1=CC=CC=C1 |c:4,6,11,19,21,t:9,13,17|",Bodipy,Methanol,497,2.494647887,517,2.398143133,0.096504754,0.426,2.34741784,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
619,CPh_BDP,"OC(=O)C1=C(C=CC=C1)C1=C2C=CC=[N+]2[B-](F)(F)N2C=CC=C12 |c:5,7,10,12,14,21,t:3,23|",Bodipy,Methanol,496,2.499677419,513,2.416842105,0.082835314,5.38,0.185873606,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
620,Me_CPh_BDP,"CC1=CC(C(O)=O)=C(C=C1)C1=C2C=CC=[N+]2[B-](F)(F)N2C=CC=C12 |c:6,8,11,13,15,22,t:1,24|",Bodipy,Methanol,497,2.494647887,514,2.412140078,0.08250781,7.5498,0.13245384,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
621,COOH_CPh_BDP,"OC(=O)C1=CC(C(O)=O)=C(C=C1)C1=C2C=CC=[N+]2[B-](F)(F)N2C=CC=C12 |c:8,10,13,15,17,24,t:3,26|",Bodipy,Methanol,499,2.484649299,520,2.384307692,0.100341606,3.655,0.273597811,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
622,NO2_CPh_BDP,"OC(=O)C1=C(C=CC(=C1)N(=O)=O)C1=C2C=CC=[N+]2[B-](F)(F)N2C=CC=C12 |c:5,7,13,15,17,24,t:3,26|",Bodipy,Methanol,501,2.474730539,519,2.388901734,0.085828805,1.846,0.541711809,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
623,Br4_CPh_BDP,"OC(=O)C1=C(C(Br)=C(Br)C(Br)=C1Br)C1=C2C=CC=[N+]2[B-](F)(F)N2C=CC=C12 |c:10,14,16,18,25,t:3,6,27|",Bodipy,Methanol,513,2.416842105,528,2.348181818,0.068660287,7.0001,0.142855102,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
624,BDP,"F[B-]1(F)N2C=CC=C2C=C2C=CC=[N+]12 |c:4,6,11,t:9,13|",Bodipy,Acetonitrile,499,2.484649299,507,2.445443787,0.039205512,6.51,0.153609831,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
625,Ph_BDP,"F[B-]1(F)N2C=CC=C2C(=C2C=CC=[N+]12)C1=CC=CC=C1 |c:4,6,11,19,21,t:9,13,17|",Bodipy,Acetonitrile,496,2.499677419,515,2.407456311,0.092221109,0.719,1.390820584,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
626,CPh_BDP,"OC(=O)C1=C(C=CC=C1)C1=C2C=CC=[N+]2[B-](F)(F)N2C=CC=C12 |c:5,7,10,12,14,21,t:3,23|",Bodipy,Acetonitrile,497,2.494647887,515,2.407456311,0.087191577,4.86,0.205761317,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
627,Me_CPh_BDP,"CC1=CC(C(O)=O)=C(C=C1)C1=C2C=CC=[N+]2[B-](F)(F)N2C=CC=C12 |c:6,8,11,13,15,22,t:1,24|",Bodipy,Acetonitrile,497,2.494647887,514,2.412140078,0.08250781,5.075,0.197044335,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
628,COOH_CPh_BDP,"OC(=O)C1=CC(C(O)=O)=C(C=C1)C1=C2C=CC=[N+]2[B-](F)(F)N2C=CC=C12 |c:8,10,13,15,17,24,t:3,26|",Bodipy,Acetonitrile,500,2.47968,525,2.3616,0.11808,3.306,0.302480339,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
629,NO2_CPh_BDP,"OC(=O)C1=C(C=CC(=C1)N(=O)=O)C1=C2C=CC=[N+]2[B-](F)(F)N2C=CC=C12 |c:5,7,13,15,17,24,t:3,26|",Bodipy,Acetonitrile,501,2.474730539,518,2.393513514,0.081217025,3.245,0.30816641,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
630,Br4_CPh_BDP,"OC(=O)C1=C(C(Br)=C(Br)C(Br)=C1Br)C1=C2C=CC=[N+]2[B-](F)(F)N2C=CC=C12 |c:10,14,16,18,25,t:3,6,27|",Bodipy,Acetonitrile,514,2.412140078,528,2.348181818,0.06395826,6.62,0.151057402,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
631,8met_1,"COC1=CC=C(C=C1)C1=C2C(C)=CC(\C=C\C3=CC=C(O)C(O)=C3)=[N+]2[B-](F)(F)N2C(C)=CC(C)=C12 |c:4,6,9,12,23,25,33,t:2,17,19,36|",Bodipy,THF,574,2.16,603,2.056119403,0.103880597,#N/A,#N/A,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
632,8TFA_2,"CC1=CC(C)=C2N1[B-](F)(F)[N+]1=C(\C=C\C3=CC=C(O)C(O)=C3)C=C(C)C1=C2C1=CC=C(C=C1)N(C1=CC=CC=C1)C1=CC=CC=C1 |c:4,11,21,28,33,35,41,43,48,50,t:1,15,17,24,31,39,46|",Bodipy,THF,576,2.1525,608,2.039210526,0.113289474,#N/A,#N/A,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
633,8met_3,"COC1=CC=C(C=C1)C1=C2C(C)=CC(\C=C\C3=CC=C(O)C(O)=C3)=[N+]2[B-](F)(F)N2C(\C=C\C3=CC=C(O)C(O)=C3)=CC(C)=C12 |c:4,6,9,12,23,25,41,43,t:2,17,19,35,37,46|",Bodipy,THF,650,1.907446154,670,1.850507463,0.056938691,#N/A,#N/A,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
634,8TFA_4,"CC1=CC(\C=C\C2=CC=C(O)C(O)=C2)=[N+]2C1=C(C1=C(C)C=C(\C=C\C3=CC=C(O)C(O)=C3)N1[B-]2(F)F)C1=CC=C(C=C1)N(C1=CC=CC=C1)C1=CC=CC=C1 |c:12,14,19,32,43,45,51,53,58,60,t:1,6,8,17,22,26,28,41,49,56|",Bodipy,THF,652,1.901595092,682,1.817947214,0.083647878,#N/A,#N/A,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
635,Bodipy,"CCOC1=C(C=CC(OC)=C1)C1=C2C(C)=C(C#CC3=CC=CC=C3)C(C)=[N+]2[B-](F)(F)N2C(C)=C(C#CC3=CC=CC=C3)C(C)=C12 |c:5,9,12,21,23,27,41,43,t:3,15,19,35,39,47|",Bodipy,Glycerol,565,2.19440708,591,2.09786802,0.096539059,3.57,0.280112045,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
636,Liso_ Bodipy,"CCOC1=CC(OCC)=C(C=C1)C1=C2C(C)=C(C#CC3=CC=C(C=C3)N3CCOCC3)C(C)=[N+]2[B-](F)(F)N2C(C)=C(C#CC3=CC=C(C=C3)N3CCOCC3)C(C)=C12 |c:8,10,13,22,24,35,49,51,t:3,16,20,43,47,62|",Bodipy,Ethanol,570,2.175157895,598,2.073311037,0.101846858,3.78,0.264550265,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
637,NBD_HA,"OC(=O)CCCCCNC1=CC=C(C2=NON=C12)N(=O)=O |c:11,t:9,13,16|",NBD,Water,492,2.52,548,2.262481752,0.257518248,1.1,0.909090909,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
638,NBD_F,"FC1=CC=C(C2=NON=C12)N(=O)=O |c:3,t:1,5,8|",NBD,Water,482,2.572282158,542,2.287527675,0.284754482,1.3,0.769230769,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
639,NBD_Cl,"ClC1=CC=C(C2=NON=C12)N(=O)=O |c:3,t:1,5,8|",NBD,Water,468,2.649230769,540,2.296,0.353230769,1.3,0.769230769,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
640,Fluoresein,"OC(=O)C1=C(C=CC=C1)C1=C2C=CC(=O)C=C2OC2=CC(O)=CC=C12 |c:5,7,10,12,16,23,t:3,20,25|",Fluoresein,Water,494,2.509797571,518,2.393513514,0.116284057,4.1,0.243902439,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
641,5FC,"OC(=O)C1=CC=C2C(=C1)C(=O)OC21C2=CC=C(O)C=C2OC2=CC(O)=CC=C12 |c:5,7,20,27,t:3,15,17,24,29|",Fluoresein,Water,484,2.561652893,520,2.384307692,0.1773452,4.2,0.238095238,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
642,FITC,"OC1=CC=C2C(OC3=CC(O)=CC=C3C22OC(=O)C3=CC(=CC=C23)N=C=S)=C1 |c:3,10,12,22,30,t:1,7,20,24|",Fluoresein,Water,494,2.509797571,518,2.393513514,0.116284057,3.7,0.27027027,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
643,DiF,"OC(=O)C1=CC=C(C(=C1)C(O)=O)C1=C2C=C(Cl)C(=O)C=C2OC2=CC(O)=C(Cl)C=C12 |c:5,7,13,20,t:3,15,24,27,30|",Fluoresein,Water,504,2.46,514,2.412140078,0.047859922,3.8,0.263157895,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
644,Oregon_Green_488,"OC(=O)C1=CC(=CC=C1C1=C2C=C(F)C(=O)C=C2OC2=CC(O)=C(F)C=C12)N1C(=O)C=CC1=O |c:5,7,10,17,34,t:3,12,21,24,27|",Fluoresein,Water,494,2.509797571,524,2.36610687,0.143690701,4.3,0.23255814,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
645,Oregon_Green_514,"OC(=O)C1=C(F)C(F)=C(CSC(=O)ON2C(=O)CCC2=O)C(F)=C1C1=C2C=C(F)C(=O)C=C2OC2=CC(O)=C(F)C=C12 |c:3,23,26,33,t:7,28,37,40,43|",Fluoresein,Water,509,2.435834971,526,2.357110266,0.078724704,4.4,0.227272727,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
646,Rose_Bengal,"OC(=O)C1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1C1=C2C=C(F)C(=O)C=C2OC2=CC(O)=C(F)C=C12 |c:3,11,14,21,t:7,16,25,28,31|",Fluoresein,Water,550,2.254254545,568,2.182816901,0.071437644,0.1,10,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
647,Pyrogallol_Red,"OC1=CC=C2C(OC3=C(O)C(=O)C=CC3=C2C2=CC=CC=C2S(O)(=O)=O)=C1O |c:3,7,12,15,20,22,28,t:1,18|",Fluoresein,Water,492,2.52,534,2.321797753,0.198202247,3.6,0.277777778,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
648,TMRM,"COC(=O)C1=CC=CC=C1C1=C2C=CC(C=C2OC2=CC(=CC=C12)N(C)C)=[N+](C)C |c:6,8,11,13,16,22,t:4,20,24|",Rhodamine,Water,548,2.262481752,578,2.145051903,0.117429849,2.3,0.434782609,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
649,Rhodamine_123,"COC(=O)C1=CC=CC=C1C1=C2C=CC(=N)C=C2OC2=CC(N)=CC=C12 |c:6,8,11,13,17,24,t:4,21,26|",Rhodamine,Water,502,2.469800797,528,2.348181818,0.121618979,4.2,0.238095238,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
650,Rhodamine_6G,"CCNC1=C(C)C=C2C(OC3=C\C(=N/CC)C(C)=CC3=C2C2=CC=CC=C2C(=O)OCC)=C1 |c:3,6,17,20,25,27,34,t:10,23|",Rhodamine,Water,528,2.348181818,552,2.246086957,0.102094862,4.2,0.238095238,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
651,Rhodamine_Green,"NC1=CC=C2C(OC3=CC(=N)C=CC3=C2C2=CC=C(C=C2C(O)=O)C(O)=O)=C1 |c:3,11,14,19,21,29,t:1,7,17|",Rhodamine,Water,494,2.509797571,520,2.384307692,0.125489879,4.2,0.238095238,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
652,Rhodol_Green,"OC(=O)C1=CC=C(C(=C1)C(O)=O)C1=C2C=CC(=[NH2+])C=C2OC2=CC([O-])=CC=C12 |c:5,7,13,15,19,26,t:3,23,28|",Rhodol,Water,496,2.499677419,518,2.393513514,0.106163906,4.2,0.238095238,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
653,BODIPY_493,"CC1=CC(C)=C2N1[B-](F)(F)[N+]1=C(C)C=C(C)C1=C2C |c:4,11,18,t:1,14|",Bodipy,Water,494,2.509797571,504,2.46,0.049797571,5.9,0.169491525,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
654,BODIPY_505,"CC1=CC(C)=C2C=C3C(C)=CC(C)=[N+]3[B-](F)(F)N12 |c:9,12,t:1,4,6|",Bodipy,Water,502,2.469800797,512,2.4215625,0.048238297,5.9,0.169491525,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
655,Pyrromethene_556,"CC1=C(C(C)=C2N1[B-](F)(F)[N+]1=C(C)C(=C(C)C1=C2C)S(O)(=O)=O)S(O)(=O)=O |c:4,11,18,t:1,14|",Bodipy,Water,493,2.514888438,516,2.402790698,0.11209774,4.4,0.227272727,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
656,Pyrromethene_567,"CCC1=C(C)N2C(=C1C)C(C)=C1C(C)=C(CC)C(C)=[N+]1[B-]2(F)F |c:2,6,19,t:11,14|",Bodipy,Water,511,2.42630137,530,2.339320755,0.086980615,5.6,0.178571429,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
657,Pyrromethene_580,"CCCCC1=C(C)N2C(=C1C)C(C)=C1C(C)=C(CCCC)C(C)=[N+]1[B-]2(F)F |c:4,8,23,t:13,16|",Bodipy,Water,513,2.416842105,530,2.339320755,0.077521351,5.34,0.187265918,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
658,Pyrromethene_597,"CC1=C(C(C)=C2N1[B-](F)(F)[N+]1=C(C)C(=C(C)C1=C2C)C(C)(C)C)C(C)(C)C |c:4,11,18,t:1,14|",Bodipy,Water,514,2.412140078,563,2.202202487,0.209937591,1.42,0.704225352,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
659,Cy2,"CCN1C(OC2=C1C=CC=C2)\C=C\C=C1/OC2=C(C=CC=C2)N1CCCCCC(O)=O |c:5,8,10,20,22,t:18|",Cyanine,Water,493,2.514888438,506,2.45027668,0.064611758,0.6,1.666666667,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
660,Nile_Red,"CCN(CC)C1=CC2=C(C=C1)N=C1C(O2)=CC(=O)C2=C1C=CC=C2 |c:7,9,12,16,20,23,25,t:5|",Rhodol,Water,580,2.137655172,612,2.025882353,0.111772819,2.534,0.394632991,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
661,BODIPY_1a,"F[B-]1(F)N2C=CC=C2C=C2C3=C(C=CC=C3)C(C3=CC=CN3)=[N+]12 |c:4,6,13,15,21,t:9,11,19,24|",Bodipy,DCM,570,2.175157895,599,2.06984975,0.105308145,6.66,0.15015015,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
662,BODIPY_1b,"CC1=CC=C(N1)C1=[N+]2C(=CC3=CC=C(C)N3[B-]2(F)F)C2=C1C=CC=C2 |c:3,9,22,25,27,t:1,7,11,13|",Bodipy,DCM,600,2.0664,624,1.986923077,0.079476923,8.11,0.123304562,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
663,BODIPY_1c,"CC1=CC(C)=C(N1)C1=[N+]2C(=CC3=C(C)C=C(C)N3[B-]2(F)F)C2=C1C=CC=C2 |c:4,10,12,24,27,29,t:1,8,15|",Bodipy,DCM,609,2.035862069,631,1.964881141,0.070980928,6.4,0.15625,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
664,BODIPY_1d,"CCC1=C(C)NC(=C1C)C1=[N+]2C(=CC3=C(C)C(CC)=C(C)N3[B-]2(F)F)C2=C1C=CC=C2 |c:2,6,12,14,28,31,33,t:10,19|",Bodipy,DCM,629,1.971128776,650,1.907446154,0.063682622,6.3,0.158730159,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
665,BODIPY_1e,"CC1=C(NC2=C1C=CC=C2)C1=[N+]2C(=CC3=C(C)C4=CC=CC=C4N3[B-]2(F)F)C2=C1C=CC=C2 |c:4,7,9,14,16,21,23,32,35,37,t:1,12,19|",Bodipy,DCM,611,2.029198036,648,1.913333333,0.115864703,1.22,0.819672131,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
666,BODIPY_1f,"CC1=C2C3=C(C=CC=C3)C(C3=CC=CN3)=[N+]2[B-](F)(F)N2C=CC=C12 |c:1,5,7,13,16,23,t:3,11,25|",Bodipy,DCM,563,2.202202487,592,2.094324324,0.107878162,6.71,0.149031297,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
667,BODIPY_1g,"CC1=CC(C)=C(N1)C1=[N+]2C(C3=C1C=CC=C3)=C(C)C1=C(C)C=C(C)N1[B-]2(F)F |c:4,11,14,16,21,t:1,8,18,24|",Bodipy,DCM,599,2.06984975,625,1.983744,0.08610575,7.3,0.136986301,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
668,BODIPY_1h,"CCC1=C(C)NC(=C1C)C1=[N+]2C(C3=C1C=CC=C3)=C(C)C1=C(C)C(CC)=C(C)N1[B-]2(F)F |c:2,6,13,16,18,23,t:10,20,28|",Bodipy,DCM,619,2.002972536,645,1.922232558,0.080739978,6.21,0.161030596,"Bhagwat A, et al, J. Fluoresc. 29 (2019) 121-135"
