year,material,role,voc,voc_units,jsc,jsc_units,ff,ff_units,pce_percent,paper_title,doi,journal,source_url,local_file,property_context
2024,ZnO,photoanode_semiconductor,,,,,2,,,Scattering layers for Titanium dioxide and Tin dioxide Dye-sensitized solar cells with Pandan leaf as a natural sensitizer,10.13044/j.sdewes.d12.0491,"Journal of Sustainable Development of Energy, Water and Environment Systems",http://www.sdewes.org/jsdewes/pid12.0491,database_2018_13516220/doaj_2020_2026/scraped/raw/10.13044_j.sdewes.d12.0491.html,SDEWES CENTRE SDEWES CONFERENCES PUBLISHING SDEWES ISC SDEWES CENTRE MEMBERS CORPORATE PARTNER INSTITUTIONS SECTIONS RESEARCH STAFF / OFFICERS EVENTS NEWS & MEDIA SDEWES CONFERENCES PUBLISHING PARTNER JOURNALS BOOKS PUBLISHED BOOKS BY ISC MEMBERS JSDEWES JSDI JSDNAREMA JSDSEN COMET SYSTEM SDEWES TALK | S CENTRE SDEWES CONFERENCES PUBLISHING SDEWES ISC SDEWES CENTRE MEMBERS CORPORATE PARTNER INSTITUTIONS SECTIONS RESEARCH STAFF / OFFICERS EVENTS NEWS & MEDIA SDEWES CONFERENCES PUBLISHING PARTNER JOURNALS BOOKS PUBLISHED BOOKS BY ISC MEMBERS JSDEWES JSDI JSDNAREMA JSDSEN COMET SYSTEM SDEWES TALKS SDEW | uctor cells. The scattering layer has boosted the light management inside the photo-anode film and increased the Photo-conversion efficiency. Photo-conversion efficiency parameters such as short-circuit current and open circuit voltage were monitored to improve compared to cells without the scattering layer. | ayer has boosted the light management inside the photo-anode film and increased the Photo-conversion efficiency. Photo-conversion efficiency parameters such as short-circuit current and open circuit voltage were monitored to improve compared to cells without the scattering layer. Higher electron injection wer
2024,TiO2,photoanode_semiconductor,,,,,2,,,Scattering layers for Titanium dioxide and Tin dioxide Dye-sensitized solar cells with Pandan leaf as a natural sensitizer,10.13044/j.sdewes.d12.0491,"Journal of Sustainable Development of Energy, Water and Environment Systems",http://www.sdewes.org/jsdewes/pid12.0491,database_2018_13516220/doaj_2020_2026/scraped/raw/10.13044_j.sdewes.d12.0491.html,SDEWES CENTRE SDEWES CONFERENCES PUBLISHING SDEWES ISC SDEWES CENTRE MEMBERS CORPORATE PARTNER INSTITUTIONS SECTIONS RESEARCH STAFF / OFFICERS EVENTS NEWS & MEDIA SDEWES CONFERENCES PUBLISHING PARTNER JOURNALS BOOKS PUBLISHED BOOKS BY ISC MEMBERS JSDEWES JSDI JSDNAREMA JSDSEN COMET SYSTEM SDEWES TALK | S CENTRE SDEWES CONFERENCES PUBLISHING SDEWES ISC SDEWES CENTRE MEMBERS CORPORATE PARTNER INSTITUTIONS SECTIONS RESEARCH STAFF / OFFICERS EVENTS NEWS & MEDIA SDEWES CONFERENCES PUBLISHING PARTNER JOURNALS BOOKS PUBLISHED BOOKS BY ISC MEMBERS JSDEWES JSDI JSDNAREMA JSDSEN COMET SYSTEM SDEWES TALKS SDEW | uctor cells. The scattering layer has boosted the light management inside the photo-anode film and increased the Photo-conversion efficiency. Photo-conversion efficiency parameters such as short-circuit current and open circuit voltage were monitored to improve compared to cells without the scattering layer. | ayer has boosted the light management inside the photo-anode film and increased the Photo-conversion efficiency. Photo-conversion efficiency parameters such as short-circuit current and open circuit voltage were monitored to improve compared to cells without the scattering layer. Higher electron injection wer
2024,SnO2,photoanode_semiconductor,,,,,2,,,Scattering layers for Titanium dioxide and Tin dioxide Dye-sensitized solar cells with Pandan leaf as a natural sensitizer,10.13044/j.sdewes.d12.0491,"Journal of Sustainable Development of Energy, Water and Environment Systems",http://www.sdewes.org/jsdewes/pid12.0491,database_2018_13516220/doaj_2020_2026/scraped/raw/10.13044_j.sdewes.d12.0491.html,SDEWES CENTRE SDEWES CONFERENCES PUBLISHING SDEWES ISC SDEWES CENTRE MEMBERS CORPORATE PARTNER INSTITUTIONS SECTIONS RESEARCH STAFF / OFFICERS EVENTS NEWS & MEDIA SDEWES CONFERENCES PUBLISHING PARTNER JOURNALS BOOKS PUBLISHED BOOKS BY ISC MEMBERS JSDEWES JSDI JSDNAREMA JSDSEN COMET SYSTEM SDEWES TALK | S CENTRE SDEWES CONFERENCES PUBLISHING SDEWES ISC SDEWES CENTRE MEMBERS CORPORATE PARTNER INSTITUTIONS SECTIONS RESEARCH STAFF / OFFICERS EVENTS NEWS & MEDIA SDEWES CONFERENCES PUBLISHING PARTNER JOURNALS BOOKS PUBLISHED BOOKS BY ISC MEMBERS JSDEWES JSDI JSDNAREMA JSDSEN COMET SYSTEM SDEWES TALKS SDEW | uctor cells. The scattering layer has boosted the light management inside the photo-anode film and increased the Photo-conversion efficiency. Photo-conversion efficiency parameters such as short-circuit current and open circuit voltage were monitored to improve compared to cells without the scattering layer. | ayer has boosted the light management inside the photo-anode film and increased the Photo-conversion efficiency. Photo-conversion efficiency parameters such as short-circuit current and open circuit voltage were monitored to improve compared to cells without the scattering layer. Higher electron injection wer
2024,polyaniline,counter_electrode_or_additive,,,,,2,,,Scattering layers for Titanium dioxide and Tin dioxide Dye-sensitized solar cells with Pandan leaf as a natural sensitizer,10.13044/j.sdewes.d12.0491,"Journal of Sustainable Development of Energy, Water and Environment Systems",http://www.sdewes.org/jsdewes/pid12.0491,database_2018_13516220/doaj_2020_2026/scraped/raw/10.13044_j.sdewes.d12.0491.html,SDEWES CENTRE SDEWES CONFERENCES PUBLISHING SDEWES ISC SDEWES CENTRE MEMBERS CORPORATE PARTNER INSTITUTIONS SECTIONS RESEARCH STAFF / OFFICERS EVENTS NEWS & MEDIA SDEWES CONFERENCES PUBLISHING PARTNER JOURNALS BOOKS PUBLISHED BOOKS BY ISC MEMBERS JSDEWES JSDI JSDNAREMA JSDSEN COMET SYSTEM SDEWES TALK | S CENTRE SDEWES CONFERENCES PUBLISHING SDEWES ISC SDEWES CENTRE MEMBERS CORPORATE PARTNER INSTITUTIONS SECTIONS RESEARCH STAFF / OFFICERS EVENTS NEWS & MEDIA SDEWES CONFERENCES PUBLISHING PARTNER JOURNALS BOOKS PUBLISHED BOOKS BY ISC MEMBERS JSDEWES JSDI JSDNAREMA JSDSEN COMET SYSTEM SDEWES TALKS SDEW | uctor cells. The scattering layer has boosted the light management inside the photo-anode film and increased the Photo-conversion efficiency. Photo-conversion efficiency parameters such as short-circuit current and open circuit voltage were monitored to improve compared to cells without the scattering layer. | ayer has boosted the light management inside the photo-anode film and increased the Photo-conversion efficiency. Photo-conversion efficiency parameters such as short-circuit current and open circuit voltage were monitored to improve compared to cells without the scattering layer. Higher electron injection wer
2024,graphene,counter_electrode_or_additive,,,,,2,,,Scattering layers for Titanium dioxide and Tin dioxide Dye-sensitized solar cells with Pandan leaf as a natural sensitizer,10.13044/j.sdewes.d12.0491,"Journal of Sustainable Development of Energy, Water and Environment Systems",http://www.sdewes.org/jsdewes/pid12.0491,database_2018_13516220/doaj_2020_2026/scraped/raw/10.13044_j.sdewes.d12.0491.html,SDEWES CENTRE SDEWES CONFERENCES PUBLISHING SDEWES ISC SDEWES CENTRE MEMBERS CORPORATE PARTNER INSTITUTIONS SECTIONS RESEARCH STAFF / OFFICERS EVENTS NEWS & MEDIA SDEWES CONFERENCES PUBLISHING PARTNER JOURNALS BOOKS PUBLISHED BOOKS BY ISC MEMBERS JSDEWES JSDI JSDNAREMA JSDSEN COMET SYSTEM SDEWES TALK | S CENTRE SDEWES CONFERENCES PUBLISHING SDEWES ISC SDEWES CENTRE MEMBERS CORPORATE PARTNER INSTITUTIONS SECTIONS RESEARCH STAFF / OFFICERS EVENTS NEWS & MEDIA SDEWES CONFERENCES PUBLISHING PARTNER JOURNALS BOOKS PUBLISHED BOOKS BY ISC MEMBERS JSDEWES JSDI JSDNAREMA JSDSEN COMET SYSTEM SDEWES TALKS SDEW | uctor cells. The scattering layer has boosted the light management inside the photo-anode film and increased the Photo-conversion efficiency. Photo-conversion efficiency parameters such as short-circuit current and open circuit voltage were monitored to improve compared to cells without the scattering layer. | ayer has boosted the light management inside the photo-anode film and increased the Photo-conversion efficiency. Photo-conversion efficiency parameters such as short-circuit current and open circuit voltage were monitored to improve compared to cells without the scattering layer. Higher electron injection wer
2024,carbon,counter_electrode_or_additive,,,,,2,,,Scattering layers for Titanium dioxide and Tin dioxide Dye-sensitized solar cells with Pandan leaf as a natural sensitizer,10.13044/j.sdewes.d12.0491,"Journal of Sustainable Development of Energy, Water and Environment Systems",http://www.sdewes.org/jsdewes/pid12.0491,database_2018_13516220/doaj_2020_2026/scraped/raw/10.13044_j.sdewes.d12.0491.html,SDEWES CENTRE SDEWES CONFERENCES PUBLISHING SDEWES ISC SDEWES CENTRE MEMBERS CORPORATE PARTNER INSTITUTIONS SECTIONS RESEARCH STAFF / OFFICERS EVENTS NEWS & MEDIA SDEWES CONFERENCES PUBLISHING PARTNER JOURNALS BOOKS PUBLISHED BOOKS BY ISC MEMBERS JSDEWES JSDI JSDNAREMA JSDSEN COMET SYSTEM SDEWES TALK | S CENTRE SDEWES CONFERENCES PUBLISHING SDEWES ISC SDEWES CENTRE MEMBERS CORPORATE PARTNER INSTITUTIONS SECTIONS RESEARCH STAFF / OFFICERS EVENTS NEWS & MEDIA SDEWES CONFERENCES PUBLISHING PARTNER JOURNALS BOOKS PUBLISHED BOOKS BY ISC MEMBERS JSDEWES JSDI JSDNAREMA JSDSEN COMET SYSTEM SDEWES TALKS SDEW | uctor cells. The scattering layer has boosted the light management inside the photo-anode film and increased the Photo-conversion efficiency. Photo-conversion efficiency parameters such as short-circuit current and open circuit voltage were monitored to improve compared to cells without the scattering layer. | ayer has boosted the light management inside the photo-anode film and increased the Photo-conversion efficiency. Photo-conversion efficiency parameters such as short-circuit current and open circuit voltage were monitored to improve compared to cells without the scattering layer. Higher electron injection wer
2024,chlorophyll,sensitizer_dye,0.94,V,6.50,mA/cm2,31.2,%,1.91,Performance of dye-sensitized solar cells with mixed three natural pigments and reduced graphene oxide as a counter electrode,10.1016/j.rio.2023.100592,Results in Optics,https://www.sciencedirect.com/science/article/pii/S2666950123002444,database_2018_13516220/doaj_2020_2026/scraped/raw/10.1016_j.rio.2023.100592.html,"ort-circuit current density (Jsc) of 6.50 mA/cm2, an open-circuit voltage (Voc) of 0.94 V, a fill factor of 31.2 %, and efficiency of 1.91 %. The performance of the DSSC is not only due to a large amoun | ort-circuit current density (Jsc) of 6.50 mA/cm2, an open-circuit voltage (Voc) of 0.94 V, a fill factor of 31.2 %, and efficiency of 1.91 %. The performance of the DSSC is not only due to a large amount of photon energy absorbed and adsorbed | ort-circuit current density (Jsc) of 6.50 mA/cm2, an open-circuit voltage (Voc) of 0.94 V, a fill factor of 31.2 %, and efficiency of 1.91 %. The performance of the DSSC is not only due to a large amount of photon energy absorbed and adsorbed on th | ort-circuit current density (Jsc) of 6.50 mA/cm2, an open-circuit voltage (Voc) of 0.94 V, a fill factor of 31.2 %, and efficiency of 1.91 %. The performance of the DSSC is not only due to a large amount of photon energy absorbed and adsorbed on the TiO2 surfa | rcuit curre"
2024,anthocyanins,sensitizer_dye,0.94,V,6.50,mA/cm2,31.2,%,1.91,Performance of dye-sensitized solar cells with mixed three natural pigments and reduced graphene oxide as a counter electrode,10.1016/j.rio.2023.100592,Results in Optics,https://www.sciencedirect.com/science/article/pii/S2666950123002444,database_2018_13516220/doaj_2020_2026/scraped/raw/10.1016_j.rio.2023.100592.html,"ort-circuit current density (Jsc) of 6.50 mA/cm2, an open-circuit voltage (Voc) of 0.94 V, a fill factor of 31.2 %, and efficiency of 1.91 %. The performance of the DSSC is not only due to a large amoun | ort-circuit current density (Jsc) of 6.50 mA/cm2, an open-circuit voltage (Voc) of 0.94 V, a fill factor of 31.2 %, and efficiency of 1.91 %. The performance of the DSSC is not only due to a large amount of photon energy absorbed and adsorbed | ort-circuit current density (Jsc) of 6.50 mA/cm2, an open-circuit voltage (Voc) of 0.94 V, a fill factor of 31.2 %, and efficiency of 1.91 %. The performance of the DSSC is not only due to a large amount of photon energy absorbed and adsorbed on th | ort-circuit current density (Jsc) of 6.50 mA/cm2, an open-circuit voltage (Voc) of 0.94 V, a fill factor of 31.2 %, and efficiency of 1.91 %. The performance of the DSSC is not only due to a large amount of photon energy absorbed and adsorbed on the TiO2 surfa | rcuit curre"
2024,TiO2,photoanode_semiconductor,0.94,V,6.50,mA/cm2,31.2,%,1.91,Performance of dye-sensitized solar cells with mixed three natural pigments and reduced graphene oxide as a counter electrode,10.1016/j.rio.2023.100592,Results in Optics,https://www.sciencedirect.com/science/article/pii/S2666950123002444,database_2018_13516220/doaj_2020_2026/scraped/raw/10.1016_j.rio.2023.100592.html,"ort-circuit current density (Jsc) of 6.50 mA/cm2, an open-circuit voltage (Voc) of 0.94 V, a fill factor of 31.2 %, and efficiency of 1.91 %. The performance of the DSSC is not only due to a large amoun | ort-circuit current density (Jsc) of 6.50 mA/cm2, an open-circuit voltage (Voc) of 0.94 V, a fill factor of 31.2 %, and efficiency of 1.91 %. The performance of the DSSC is not only due to a large amount of photon energy absorbed and adsorbed | ort-circuit current density (Jsc) of 6.50 mA/cm2, an open-circuit voltage (Voc) of 0.94 V, a fill factor of 31.2 %, and efficiency of 1.91 %. The performance of the DSSC is not only due to a large amount of photon energy absorbed and adsorbed on th | ort-circuit current density (Jsc) of 6.50 mA/cm2, an open-circuit voltage (Voc) of 0.94 V, a fill factor of 31.2 %, and efficiency of 1.91 %. The performance of the DSSC is not only due to a large amount of photon energy absorbed and adsorbed on the TiO2 surfa | rcuit curre"
2024,reduced graphene oxide,counter_electrode_or_additive,0.94,V,6.50,mA/cm2,31.2,%,1.91,Performance of dye-sensitized solar cells with mixed three natural pigments and reduced graphene oxide as a counter electrode,10.1016/j.rio.2023.100592,Results in Optics,https://www.sciencedirect.com/science/article/pii/S2666950123002444,database_2018_13516220/doaj_2020_2026/scraped/raw/10.1016_j.rio.2023.100592.html,"ort-circuit current density (Jsc) of 6.50 mA/cm2, an open-circuit voltage (Voc) of 0.94 V, a fill factor of 31.2 %, and efficiency of 1.91 %. The performance of the DSSC is not only due to a large amoun | ort-circuit current density (Jsc) of 6.50 mA/cm2, an open-circuit voltage (Voc) of 0.94 V, a fill factor of 31.2 %, and efficiency of 1.91 %. The performance of the DSSC is not only due to a large amount of photon energy absorbed and adsorbed | ort-circuit current density (Jsc) of 6.50 mA/cm2, an open-circuit voltage (Voc) of 0.94 V, a fill factor of 31.2 %, and efficiency of 1.91 %. The performance of the DSSC is not only due to a large amount of photon energy absorbed and adsorbed on th | ort-circuit current density (Jsc) of 6.50 mA/cm2, an open-circuit voltage (Voc) of 0.94 V, a fill factor of 31.2 %, and efficiency of 1.91 %. The performance of the DSSC is not only due to a large amount of photon energy absorbed and adsorbed on the TiO2 surfa | rcuit curre"
2024,rGO,counter_electrode_or_additive,0.94,V,6.50,mA/cm2,31.2,%,1.91,Performance of dye-sensitized solar cells with mixed three natural pigments and reduced graphene oxide as a counter electrode,10.1016/j.rio.2023.100592,Results in Optics,https://www.sciencedirect.com/science/article/pii/S2666950123002444,database_2018_13516220/doaj_2020_2026/scraped/raw/10.1016_j.rio.2023.100592.html,"ort-circuit current density (Jsc) of 6.50 mA/cm2, an open-circuit voltage (Voc) of 0.94 V, a fill factor of 31.2 %, and efficiency of 1.91 %. The performance of the DSSC is not only due to a large amoun | ort-circuit current density (Jsc) of 6.50 mA/cm2, an open-circuit voltage (Voc) of 0.94 V, a fill factor of 31.2 %, and efficiency of 1.91 %. The performance of the DSSC is not only due to a large amount of photon energy absorbed and adsorbed | ort-circuit current density (Jsc) of 6.50 mA/cm2, an open-circuit voltage (Voc) of 0.94 V, a fill factor of 31.2 %, and efficiency of 1.91 %. The performance of the DSSC is not only due to a large amount of photon energy absorbed and adsorbed on th | ort-circuit current density (Jsc) of 6.50 mA/cm2, an open-circuit voltage (Voc) of 0.94 V, a fill factor of 31.2 %, and efficiency of 1.91 %. The performance of the DSSC is not only due to a large amount of photon energy absorbed and adsorbed on the TiO2 surfa | rcuit curre"
2024,graphene,counter_electrode_or_additive,0.94,V,6.50,mA/cm2,31.2,%,1.91,Performance of dye-sensitized solar cells with mixed three natural pigments and reduced graphene oxide as a counter electrode,10.1016/j.rio.2023.100592,Results in Optics,https://www.sciencedirect.com/science/article/pii/S2666950123002444,database_2018_13516220/doaj_2020_2026/scraped/raw/10.1016_j.rio.2023.100592.html,"ort-circuit current density (Jsc) of 6.50 mA/cm2, an open-circuit voltage (Voc) of 0.94 V, a fill factor of 31.2 %, and efficiency of 1.91 %. The performance of the DSSC is not only due to a large amoun | ort-circuit current density (Jsc) of 6.50 mA/cm2, an open-circuit voltage (Voc) of 0.94 V, a fill factor of 31.2 %, and efficiency of 1.91 %. The performance of the DSSC is not only due to a large amount of photon energy absorbed and adsorbed | ort-circuit current density (Jsc) of 6.50 mA/cm2, an open-circuit voltage (Voc) of 0.94 V, a fill factor of 31.2 %, and efficiency of 1.91 %. The performance of the DSSC is not only due to a large amount of photon energy absorbed and adsorbed on th | ort-circuit current density (Jsc) of 6.50 mA/cm2, an open-circuit voltage (Voc) of 0.94 V, a fill factor of 31.2 %, and efficiency of 1.91 %. The performance of the DSSC is not only due to a large amount of photon energy absorbed and adsorbed on the TiO2 surfa | rcuit curre"
2024,curcumin,sensitizer_dye,,,,,3.57,%,3.57,"Optimizing Dye-Sensitized Solar Cell (DSSC) Performance through Synergistic Natural Dye Combinations from Beta vulgaris L., Curcuma longa L., and Pandanus amaryllifolius",10.22146/ijc.93830,Indonesian Journal of Chemistry,https://journal.ugm.ac.id/ijc/article/view/93830,database_2018_13516220/doaj_2020_2026/scraped/raw/10.22146_ijc.93830.html,"formation. Photovoltaic performance testing showed the C4 three-dye combination achieved the highest energy conversion efficiency of 3.57%. These results demonstrate the potential of this dye combination to contribute to the development of sustainable and ef Optimizing Dye-Sensitized Solar Cell (DS | Full Text Browse By Issue By Author By Title Other Journals Information For Readers For Authors For Librarians Keywords HPLC Schiff base activated carbon adsorption antibacterial antibacterial activity antioxidant catalyst characterization chitosan heavy metals hydroxyapatite kinetics methylene blue | anin:curcumin:chlorophyll), demonstrated the best performance. The UV-vis analysis revealed complex interactions and synergistic effects among dye combinations, characterized by increased light absorption in the 400–700 nm range. Cyclic voltammetry analysis showed favorable energy band gap values, con | t new bond formation. Photovoltaic performance testing showed the C4 three-dye combination achieved the highest energy conversion efficiency of 3.57%. These results demonstrate the potential of this dye combination to contribute to the development of sustainable and efficient solar energy conversion in DSSCs."
2024,chlorophyll,sensitizer_dye,,,,,3.57,%,3.57,"Optimizing Dye-Sensitized Solar Cell (DSSC) Performance through Synergistic Natural Dye Combinations from Beta vulgaris L., Curcuma longa L., and Pandanus amaryllifolius",10.22146/ijc.93830,Indonesian Journal of Chemistry,https://journal.ugm.ac.id/ijc/article/view/93830,database_2018_13516220/doaj_2020_2026/scraped/raw/10.22146_ijc.93830.html,"formation. Photovoltaic performance testing showed the C4 three-dye combination achieved the highest energy conversion efficiency of 3.57%. These results demonstrate the potential of this dye combination to contribute to the development of sustainable and ef Optimizing Dye-Sensitized Solar Cell (DS | Full Text Browse By Issue By Author By Title Other Journals Information For Readers For Authors For Librarians Keywords HPLC Schiff base activated carbon adsorption antibacterial antibacterial activity antioxidant catalyst characterization chitosan heavy metals hydroxyapatite kinetics methylene blue | anin:curcumin:chlorophyll), demonstrated the best performance. The UV-vis analysis revealed complex interactions and synergistic effects among dye combinations, characterized by increased light absorption in the 400–700 nm range. Cyclic voltammetry analysis showed favorable energy band gap values, con | t new bond formation. Photovoltaic performance testing showed the C4 three-dye combination achieved the highest energy conversion efficiency of 3.57%. These results demonstrate the potential of this dye combination to contribute to the development of sustainable and efficient solar energy conversion in DSSCs."
2024,bixin,sensitizer_dye,,,,,3.57,%,3.57,"Optimizing Dye-Sensitized Solar Cell (DSSC) Performance through Synergistic Natural Dye Combinations from Beta vulgaris L., Curcuma longa L., and Pandanus amaryllifolius",10.22146/ijc.93830,Indonesian Journal of Chemistry,https://journal.ugm.ac.id/ijc/article/view/93830,database_2018_13516220/doaj_2020_2026/scraped/raw/10.22146_ijc.93830.html,"formation. Photovoltaic performance testing showed the C4 three-dye combination achieved the highest energy conversion efficiency of 3.57%. These results demonstrate the potential of this dye combination to contribute to the development of sustainable and ef Optimizing Dye-Sensitized Solar Cell (DS | Full Text Browse By Issue By Author By Title Other Journals Information For Readers For Authors For Librarians Keywords HPLC Schiff base activated carbon adsorption antibacterial antibacterial activity antioxidant catalyst characterization chitosan heavy metals hydroxyapatite kinetics methylene blue | anin:curcumin:chlorophyll), demonstrated the best performance. The UV-vis analysis revealed complex interactions and synergistic effects among dye combinations, characterized by increased light absorption in the 400–700 nm range. Cyclic voltammetry analysis showed favorable energy band gap values, con | t new bond formation. Photovoltaic performance testing showed the C4 three-dye combination achieved the highest energy conversion efficiency of 3.57%. These results demonstrate the potential of this dye combination to contribute to the development of sustainable and efficient solar energy conversion in DSSCs."
2024,anthocyanin,sensitizer_dye,,,,,3.57,%,3.57,"Optimizing Dye-Sensitized Solar Cell (DSSC) Performance through Synergistic Natural Dye Combinations from Beta vulgaris L., Curcuma longa L., and Pandanus amaryllifolius",10.22146/ijc.93830,Indonesian Journal of Chemistry,https://journal.ugm.ac.id/ijc/article/view/93830,database_2018_13516220/doaj_2020_2026/scraped/raw/10.22146_ijc.93830.html,"formation. Photovoltaic performance testing showed the C4 three-dye combination achieved the highest energy conversion efficiency of 3.57%. These results demonstrate the potential of this dye combination to contribute to the development of sustainable and ef Optimizing Dye-Sensitized Solar Cell (DS | Full Text Browse By Issue By Author By Title Other Journals Information For Readers For Authors For Librarians Keywords HPLC Schiff base activated carbon adsorption antibacterial antibacterial activity antioxidant catalyst characterization chitosan heavy metals hydroxyapatite kinetics methylene blue | anin:curcumin:chlorophyll), demonstrated the best performance. The UV-vis analysis revealed complex interactions and synergistic effects among dye combinations, characterized by increased light absorption in the 400–700 nm range. Cyclic voltammetry analysis showed favorable energy band gap values, con | t new bond formation. Photovoltaic performance testing showed the C4 three-dye combination achieved the highest energy conversion efficiency of 3.57%. These results demonstrate the potential of this dye combination to contribute to the development of sustainable and efficient solar energy conversion in DSSCs."
2024,Delonix regia,sensitizer_dye,,,,,3.57,%,3.57,"Optimizing Dye-Sensitized Solar Cell (DSSC) Performance through Synergistic Natural Dye Combinations from Beta vulgaris L., Curcuma longa L., and Pandanus amaryllifolius",10.22146/ijc.93830,Indonesian Journal of Chemistry,https://journal.ugm.ac.id/ijc/article/view/93830,database_2018_13516220/doaj_2020_2026/scraped/raw/10.22146_ijc.93830.html,"formation. Photovoltaic performance testing showed the C4 three-dye combination achieved the highest energy conversion efficiency of 3.57%. These results demonstrate the potential of this dye combination to contribute to the development of sustainable and ef Optimizing Dye-Sensitized Solar Cell (DS | Full Text Browse By Issue By Author By Title Other Journals Information For Readers For Authors For Librarians Keywords HPLC Schiff base activated carbon adsorption antibacterial antibacterial activity antioxidant catalyst characterization chitosan heavy metals hydroxyapatite kinetics methylene blue | anin:curcumin:chlorophyll), demonstrated the best performance. The UV-vis analysis revealed complex interactions and synergistic effects among dye combinations, characterized by increased light absorption in the 400–700 nm range. Cyclic voltammetry analysis showed favorable energy band gap values, con | t new bond formation. Photovoltaic performance testing showed the C4 three-dye combination achieved the highest energy conversion efficiency of 3.57%. These results demonstrate the potential of this dye combination to contribute to the development of sustainable and efficient solar energy conversion in DSSCs."
2024,ZnO,photoanode_semiconductor,,,,,3.57,%,3.57,"Optimizing Dye-Sensitized Solar Cell (DSSC) Performance through Synergistic Natural Dye Combinations from Beta vulgaris L., Curcuma longa L., and Pandanus amaryllifolius",10.22146/ijc.93830,Indonesian Journal of Chemistry,https://journal.ugm.ac.id/ijc/article/view/93830,database_2018_13516220/doaj_2020_2026/scraped/raw/10.22146_ijc.93830.html,"formation. Photovoltaic performance testing showed the C4 three-dye combination achieved the highest energy conversion efficiency of 3.57%. These results demonstrate the potential of this dye combination to contribute to the development of sustainable and ef Optimizing Dye-Sensitized Solar Cell (DS | Full Text Browse By Issue By Author By Title Other Journals Information For Readers For Authors For Librarians Keywords HPLC Schiff base activated carbon adsorption antibacterial antibacterial activity antioxidant catalyst characterization chitosan heavy metals hydroxyapatite kinetics methylene blue | anin:curcumin:chlorophyll), demonstrated the best performance. The UV-vis analysis revealed complex interactions and synergistic effects among dye combinations, characterized by increased light absorption in the 400–700 nm range. Cyclic voltammetry analysis showed favorable energy band gap values, con | t new bond formation. Photovoltaic performance testing showed the C4 three-dye combination achieved the highest energy conversion efficiency of 3.57%. These results demonstrate the potential of this dye combination to contribute to the development of sustainable and efficient solar energy conversion in DSSCs."
2024,reduced graphene oxide,counter_electrode_or_additive,,,,,3.57,%,3.57,"Optimizing Dye-Sensitized Solar Cell (DSSC) Performance through Synergistic Natural Dye Combinations from Beta vulgaris L., Curcuma longa L., and Pandanus amaryllifolius",10.22146/ijc.93830,Indonesian Journal of Chemistry,https://journal.ugm.ac.id/ijc/article/view/93830,database_2018_13516220/doaj_2020_2026/scraped/raw/10.22146_ijc.93830.html,"formation. Photovoltaic performance testing showed the C4 three-dye combination achieved the highest energy conversion efficiency of 3.57%. These results demonstrate the potential of this dye combination to contribute to the development of sustainable and ef Optimizing Dye-Sensitized Solar Cell (DS | Full Text Browse By Issue By Author By Title Other Journals Information For Readers For Authors For Librarians Keywords HPLC Schiff base activated carbon adsorption antibacterial antibacterial activity antioxidant catalyst characterization chitosan heavy metals hydroxyapatite kinetics methylene blue | anin:curcumin:chlorophyll), demonstrated the best performance. The UV-vis analysis revealed complex interactions and synergistic effects among dye combinations, characterized by increased light absorption in the 400–700 nm range. Cyclic voltammetry analysis showed favorable energy band gap values, con | t new bond formation. Photovoltaic performance testing showed the C4 three-dye combination achieved the highest energy conversion efficiency of 3.57%. These results demonstrate the potential of this dye combination to contribute to the development of sustainable and efficient solar energy conversion in DSSCs."
2024,graphene,counter_electrode_or_additive,,,,,3.57,%,3.57,"Optimizing Dye-Sensitized Solar Cell (DSSC) Performance through Synergistic Natural Dye Combinations from Beta vulgaris L., Curcuma longa L., and Pandanus amaryllifolius",10.22146/ijc.93830,Indonesian Journal of Chemistry,https://journal.ugm.ac.id/ijc/article/view/93830,database_2018_13516220/doaj_2020_2026/scraped/raw/10.22146_ijc.93830.html,"formation. Photovoltaic performance testing showed the C4 three-dye combination achieved the highest energy conversion efficiency of 3.57%. These results demonstrate the potential of this dye combination to contribute to the development of sustainable and ef Optimizing Dye-Sensitized Solar Cell (DS | Full Text Browse By Issue By Author By Title Other Journals Information For Readers For Authors For Librarians Keywords HPLC Schiff base activated carbon adsorption antibacterial antibacterial activity antioxidant catalyst characterization chitosan heavy metals hydroxyapatite kinetics methylene blue | anin:curcumin:chlorophyll), demonstrated the best performance. The UV-vis analysis revealed complex interactions and synergistic effects among dye combinations, characterized by increased light absorption in the 400–700 nm range. Cyclic voltammetry analysis showed favorable energy band gap values, con | t new bond formation. Photovoltaic performance testing showed the C4 three-dye combination achieved the highest energy conversion efficiency of 3.57%. These results demonstrate the potential of this dye combination to contribute to the development of sustainable and efficient solar energy conversion in DSSCs."
