year,dye,semiconductor,electrolyte,substrate,active_area,active_area_units,solar_simulator,voc,voc_units,jsc,jsc_units,ff,ff_units,pce_percent,material,role,paper_title,doi,journal,source_url,local_file,extraction_context,validation_status
2024,,,,,,,,,,,,0.38,%,0.38,green_material_mentioned,material_candidate,Highly Efficient DSSCs Sensitized Using NIR Responsive Bacteriopheophytine-a and Its Derivatives Extracted from Rhodobacter Sphaeroides Photobacteria,10.3390/molecules29050931,Molecules,https://www.mdpi.com/1420-3049/29/5/931/pdf,database_2018_13516220/doaj_2020_2026/scraped/raw/10.3390_molecules29050931.pdf,"ee dyes have shown reasonably good photovoltaic performance, among which 2AETPPh-Bhcl dye has shown a relatively higher power conversion efficiency ( η ) of 0.38% with a short circuit photocurrent density ( J SC ) of 1.03 mA cm −2 . This could be attributed to the dye’s natural opt Highly Efficient DSSCs Sensitized Using NIR Responsive | ee dyes have shown reasonably good photovoltaic performance, among which 2AETPPh-Bhcl dye has shown a relatively higher power conversion efficiency ( η ) of 0.38% with a short circuit photocurrent density ( J SC ) of 1.03 mA cm −2 . This could be attributed to the dye’s natural opt Highly Efficient DSSCs Sensitized Using NIR Responsive Bac | ciency ( η ) of 0.38% with a short circuit photocurrent density ( J SC ) of 1.03 mA cm −2 . This could be attributed to the dye’s natural opt Highly Efficient DSSCs Sensitized Using NIR Responsive Bacteriopheophytine-a and Its Derivatives Extracted from Rhodobacter Sphaeroides Photobacteria",text_mined_needs_table_validation
2024,Moringa oleifera,TiO2,,,,,,,,,,,,,TiO2,photoanode_semiconductor,Green synthesis and characterizations of magnetic iron oxide nanoparticles using Moringa oleifera extract for improved performance in dye-sensitized solar cell,10.1016/j.chphi.2024.100542,Chemical Physics Impact,https://www.sciencedirect.com/science/article/pii/S2667022424000860,database_2018_13516220/doaj_2020_2026/scraped/raw/10.1016_j.chphi.2024.100542.html,"h, and the samples' crystallographic planes were identified by the SAED patterns. The photo-electrochemical performance of the DSSCs showed that the efficiencies increased significantly with percentage increase of 90.1% and 89.3% for Carica papaya and Ruthenium dyes, respectively. The green-synthesized Fe 3 O 4 nanoparticle exhibited good p",text_mined_needs_table_validation
2024,Moringa oleifera,,,,,,,,,,,,,,Moringa oleifera,material_candidate,Green synthesis and characterizations of magnetic iron oxide nanoparticles using Moringa oleifera extract for improved performance in dye-sensitized solar cell,10.1016/j.chphi.2024.100542,Chemical Physics Impact,https://www.sciencedirect.com/science/article/pii/S2667022424000860,database_2018_13516220/doaj_2020_2026/scraped/raw/10.1016_j.chphi.2024.100542.html,"h, and the samples' crystallographic planes were identified by the SAED patterns. The photo-electrochemical performance of the DSSCs showed that the efficiencies increased significantly with percentage increase of 90.1% and 89.3% for Carica papaya and Ruthenium dyes, respectively. The green-synthesized Fe 3 O 4 nanoparticle exhibited good p",text_mined_needs_table_validation
2024,,TiO2; titanium dioxide,,,,,,,,,,,,0.85,TiO2,photoanode_semiconductor,Graphene oxide doping in tropical almond (terminalia catappa L.) fruits extract mediated green synthesis of TiO2 nanoparticles for improved DSSC power conversion efficiency,10.1016/j.heliyon.2024.e29370,Heliyon,https://www.sciencedirect.com/science/article/pii/S240584402405401X,database_2018_13516220/doaj_2020_2026/scraped/raw/10.1016_j.heliyon.2024.e29370.html,"g, in which the addition of 0.0017 % GO doping in tropical almond extract mediated green synthesis of TiO2 improved the PCE from 0.85 % to 1.72 %. These results suggest that GO-modified TiO2 nanoparticles green synthesized using tropical almond extract ha | , in which the addition of 0.0017 % GO doping in tropic | tropical almond extract ha | , in which the addition of 0.0017 % GO doping in tropical almond extract mediated green synthesis of TiO 2 improved the PCE from 0.85 % to 1.72 %. These results suggest that GO-modified TiO 2 nanoparticles green synthesized using tropical almond extract h Graphene oxide doping in tropical almond (terminalia cata | ct h Graphene oxide doping in tropical almond (terminalia catappa L.) fruits extract mediated green synthesis of TiO2 nanoparticles for improved DSSC power conversion efficiency Graphene oxide doping in tropical almond (terminalia catappa L.) fruits extract mediated green synthesis of TiO2 nanoparticles for improved DSSC power conversion efficiency - ScienceDirect | ency Graphene oxide doping in tropical almond (terminalia catappa L.) fruits extract mediated green synthesis of TiO2 nanoparticles for improved DSSC power conversion efficiency - ScienceDirect JavaScript is disabled on your browser. Please enable JavaScript to use all the features on this page. Skip to main content Skip to article ScienceDirect Journals & Books He | le Graphene oxide doping in tropical almond ( terminalia catappa L.) fruits extract mediated green synthesis of TiO 2 nanoparticles for improved DSSC power conversion efficiency Author links open overlay panel Nofrijon Sofyan a d , Alry Mochtar Jamil a , Aga Ridhova b , Akhmad Herman Yuwono a d , Donanta Dhaneswara a d , Jeffrey W. Fergus c Show more Add to Mendele",text_mined_needs_table_validation
2024,,TiO2; titanium dioxide,,,,,,,,,,,,0.85,Graphene,counter_electrode_or_additive,Graphene oxide doping in tropical almond (terminalia catappa L.) fruits extract mediated green synthesis of TiO2 nanoparticles for improved DSSC power conversion efficiency,10.1016/j.heliyon.2024.e29370,Heliyon,https://www.sciencedirect.com/science/article/pii/S240584402405401X,database_2018_13516220/doaj_2020_2026/scraped/raw/10.1016_j.heliyon.2024.e29370.html,"g, in which the addition of 0.0017 % GO doping in tropical almond extract mediated green synthesis of TiO2 improved the PCE from 0.85 % to 1.72 %. These results suggest that GO-modified TiO2 nanoparticles green synthesized using tropical almond extract ha | , in which the addition of 0.0017 % GO doping in tropic | tropical almond extract ha | , in which the addition of 0.0017 % GO doping in tropical almond extract mediated green synthesis of TiO 2 improved the PCE from 0.85 % to 1.72 %. These results suggest that GO-modified TiO 2 nanoparticles green synthesized using tropical almond extract h Graphene oxide doping in tropical almond (terminalia cata | ct h Graphene oxide doping in tropical almond (terminalia catappa L.) fruits extract mediated green synthesis of TiO2 nanoparticles for improved DSSC power conversion efficiency Graphene oxide doping in tropical almond (terminalia catappa L.) fruits extract mediated green synthesis of TiO2 nanoparticles for improved DSSC power conversion efficiency - ScienceDirect | ency Graphene oxide doping in tropical almond (terminalia catappa L.) fruits extract mediated green synthesis of TiO2 nanoparticles for improved DSSC power conversion efficiency - ScienceDirect JavaScript is disabled on your browser. Please enable JavaScript to use all the features on this page. Skip to main content Skip to article ScienceDirect Journals & Books He | le Graphene oxide doping in tropical almond ( terminalia catappa L.) fruits extract mediated green synthesis of TiO 2 nanoparticles for improved DSSC power conversion efficiency Author links open overlay panel Nofrijon Sofyan a d , Alry Mochtar Jamil a , Aga Ridhova b , Akhmad Herman Yuwono a d , Donanta Dhaneswara a d , Jeffrey W. Fergus c Show more Add to Mendele",text_mined_needs_table_validation
2024,,TiO2; titanium dioxide,,,,,,,,,,,,,TiO2,photoanode_semiconductor,Exploring heterogenous TiO2 nanocrystals from natural ilmenite mineral extraction for energy application,10.1016/j.mset.2023.11.001,Materials Science for Energy Technologies,https://www.sciencedirect.com/science/article/pii/S2589299123000630,database_2018_13516220/doaj_2020_2026/scraped/raw/10.1016_j.mset.2023.11.001.html,"to post-hydrothermal treatment at a range of temperatures of 80, 100, 120, and 150 °C. In the present study, it was examined how temperature change affected the optical characteristics, crystal structure, and prospective integration of TiO 2 nanocrystals into DSSC. The obtained TiO 2 nanocrystals were identified as anatase phase by the X-r | ructure, and prospective integration of TiO 2 nanocrystals into DSSC. The obtained TiO 2 nanocrystals were identified as anatase phase by the X-ray diffraction analysis. As a result of raising the post-hydrothermal temperature from 80 to 150 °C, the crystallite size of heterogenous TiO 2 nanocrystals was successfully enhanced from 58.09 to",text_mined_needs_table_validation
2024,,TiO2,,,,,,,,,,2,,,TiO2,photoanode_semiconductor,Enhancement in the Electrocatalytic and Optoelectronic Performance of Cost-Effective Counter Electrode VO2 for Dye-Sensitized Solar Cell (DSSC),10.1155/2024/6613380,Advances in Condensed Matter Physics,http://dx.doi.org/10.1155/2024/6613380,database_2018_13516220/doaj_2020_2026/scraped/raw/10.1155_2024_6613380.html,Enhancement in the Electrocatalytic and Optoelectronic Performance of Cost-Effective Counter Electrode VO2 for Dye-Sensitized Solar Cell (DSSC),text_mined_needs_table_validation
2024,chlorophyll,,,,,,,,,,,0.127,%,0.127,chlorophyll,sensitizer_dye,Cyanobacterial Pigments as Natural Photosensitizers for Dye-Sensitized Solar Cells,10.3390/photochem4030024,Photochem,https://www.mdpi.com/2673-7256/4/3/24/pdf,database_2018_13516220/doaj_2020_2026/scraped/raw/10.3390_photochem4030024.pdf,"were characterized using the density current vs. potential profiles and electrochemical impedance spectroscopy. With an efficiency of 0.127%, our results are higher than those previously reported using similarly structured compounds from natural sources such a Cyanobacterial Pigments as Natural Photosensitizers for Dye",text_mined_needs_table_validation
2024,methylene blue; anthocyanin; anthocyanins; chlorophyll; betalain; betalains; curcumin,titanium dioxide; ZnO,"electrolyte, recording rates of 1; electrolyte at 1; electrolyte Characterization and Application of Natural Photosensitizer a | with polymer electrolyte, recording rates of 1; electrolyte Full Text: Full Text PDF References [1] Omar, A",ITO,,,,,,,,1.26,%,1.26,curcumin,sensitizer_dye,Characterization and Application of Natural Photosensitizer and Poly(vinylidene Fluoride) Nanofiber Membranes-Based Electrolytes in DSSC,10.22146/ijc.86386,Indonesian Journal of Chemistry,https://journal.ugm.ac.id/ijc/article/view/86386,database_2018_13516220/doaj_2020_2026/scraped/raw/10.22146_ijc.86386.html,"with polymer electrolyte, recording rates of 1.17% for PVDF NF and 0.95% for PVDF, which are notably comparable to the efficiency of liquid electrolyte at 1.26%. dssc; photosensitizer; natural dyes; polymer electro | with polymer electrolyte, recording rates of 1.17% for PVDF NF and 0.95% for PVDF, which are notably comparable to the efficiency of liquid electrolyte at 1.26%. dssc; photosensitizer; natural dyes; polymer electrolyte Characterization and Application of Natural Photosensitizer a | with polymer electrolyte, recording | with polymer electrolyte, recording rates of 1.17% for PVDF NF and 0.95% for PVDF, which are notably comparable to the efficiency of liquid electrolyte at 1.26%. dssc; photosensitizer; natural dyes; polymer electrolyte Characterization and Application of Natural Photosensitizer a | with polymer electrolyte, recording rates of 1.17% for PVD | DF NF and 0.95% for PVDF, which are notably comparable to the efficiency of liquid electrolyte at 1.26%. dssc; photosensitizer; natural dyes; polymer electrolyte Characterization and Application of Natural Photosensitizer a | with polymer electrolyte, recording rates of 1.17% for PVDF NF and 0.95% for PVDF, which are notably comparable to the effici | olyte at 1.26%. dssc; photosensitizer; natural dyes; polymer electrolyte Characterization and Application of Natural Photosensitizer a | with polymer electrolyte, recording rates of 1.17% for PVDF NF and 0.95% for PVDF, which are notably comparable to the efficiency of liquid electrolyte at 1.26%. Keywords DSSC; photosensitizer; natural dyes; polyme",text_mined_needs_table_validation
2024,methylene blue; anthocyanin; anthocyanins; chlorophyll; betalain; betalains; curcumin,titanium dioxide; ZnO,"electrolyte, recording rates of 1; electrolyte at 1; electrolyte Characterization and Application of Natural Photosensitizer a | with polymer electrolyte, recording rates of 1; electrolyte Full Text: Full Text PDF References [1] Omar, A",ITO,,,,,,,,1.26,%,1.26,chlorophyll,sensitizer_dye,Characterization and Application of Natural Photosensitizer and Poly(vinylidene Fluoride) Nanofiber Membranes-Based Electrolytes in DSSC,10.22146/ijc.86386,Indonesian Journal of Chemistry,https://journal.ugm.ac.id/ijc/article/view/86386,database_2018_13516220/doaj_2020_2026/scraped/raw/10.22146_ijc.86386.html,"with polymer electrolyte, recording rates of 1.17% for PVDF NF and 0.95% for PVDF, which are notably comparable to the efficiency of liquid electrolyte at 1.26%. dssc; photosensitizer; natural dyes; polymer electro | with polymer electrolyte, recording rates of 1.17% for PVDF NF and 0.95% for PVDF, which are notably comparable to the efficiency of liquid electrolyte at 1.26%. dssc; photosensitizer; natural dyes; polymer electrolyte Characterization and Application of Natural Photosensitizer a | with polymer electrolyte, recording | with polymer electrolyte, recording rates of 1.17% for PVDF NF and 0.95% for PVDF, which are notably comparable to the efficiency of liquid electrolyte at 1.26%. dssc; photosensitizer; natural dyes; polymer electrolyte Characterization and Application of Natural Photosensitizer a | with polymer electrolyte, recording rates of 1.17% for PVD | DF NF and 0.95% for PVDF, which are notably comparable to the efficiency of liquid electrolyte at 1.26%. dssc; photosensitizer; natural dyes; polymer electrolyte Characterization and Application of Natural Photosensitizer a | with polymer electrolyte, recording rates of 1.17% for PVDF NF and 0.95% for PVDF, which are notably comparable to the effici | olyte at 1.26%. dssc; photosensitizer; natural dyes; polymer electrolyte Characterization and Application of Natural Photosensitizer a | with polymer electrolyte, recording rates of 1.17% for PVDF NF and 0.95% for PVDF, which are notably comparable to the efficiency of liquid electrolyte at 1.26%. Keywords DSSC; photosensitizer; natural dyes; polyme",text_mined_needs_table_validation
2024,methylene blue; anthocyanin; anthocyanins; chlorophyll; betalain; betalains; curcumin,titanium dioxide; ZnO,"electrolyte, recording rates of 1; electrolyte at 1; electrolyte Characterization and Application of Natural Photosensitizer a | with polymer electrolyte, recording rates of 1; electrolyte Full Text: Full Text PDF References [1] Omar, A",ITO,,,,,,,,1.26,%,1.26,betalains,sensitizer_dye,Characterization and Application of Natural Photosensitizer and Poly(vinylidene Fluoride) Nanofiber Membranes-Based Electrolytes in DSSC,10.22146/ijc.86386,Indonesian Journal of Chemistry,https://journal.ugm.ac.id/ijc/article/view/86386,database_2018_13516220/doaj_2020_2026/scraped/raw/10.22146_ijc.86386.html,"with polymer electrolyte, recording rates of 1.17% for PVDF NF and 0.95% for PVDF, which are notably comparable to the efficiency of liquid electrolyte at 1.26%. dssc; photosensitizer; natural dyes; polymer electro | with polymer electrolyte, recording rates of 1.17% for PVDF NF and 0.95% for PVDF, which are notably comparable to the efficiency of liquid electrolyte at 1.26%. dssc; photosensitizer; natural dyes; polymer electrolyte Characterization and Application of Natural Photosensitizer a | with polymer electrolyte, recording | with polymer electrolyte, recording rates of 1.17% for PVDF NF and 0.95% for PVDF, which are notably comparable to the efficiency of liquid electrolyte at 1.26%. dssc; photosensitizer; natural dyes; polymer electrolyte Characterization and Application of Natural Photosensitizer a | with polymer electrolyte, recording rates of 1.17% for PVD | DF NF and 0.95% for PVDF, which are notably comparable to the efficiency of liquid electrolyte at 1.26%. dssc; photosensitizer; natural dyes; polymer electrolyte Characterization and Application of Natural Photosensitizer a | with polymer electrolyte, recording rates of 1.17% for PVDF NF and 0.95% for PVDF, which are notably comparable to the effici | olyte at 1.26%. dssc; photosensitizer; natural dyes; polymer electrolyte Characterization and Application of Natural Photosensitizer a | with polymer electrolyte, recording rates of 1.17% for PVDF NF and 0.95% for PVDF, which are notably comparable to the efficiency of liquid electrolyte at 1.26%. Keywords DSSC; photosensitizer; natural dyes; polyme",text_mined_needs_table_validation
2024,methylene blue; anthocyanin; anthocyanins; chlorophyll; betalain; betalains; curcumin,titanium dioxide; ZnO,"electrolyte, recording rates of 1; electrolyte at 1; electrolyte Characterization and Application of Natural Photosensitizer a | with polymer electrolyte, recording rates of 1; electrolyte Full Text: Full Text PDF References [1] Omar, A",ITO,,,,,,,,1.26,%,1.26,betalain,sensitizer_dye,Characterization and Application of Natural Photosensitizer and Poly(vinylidene Fluoride) Nanofiber Membranes-Based Electrolytes in DSSC,10.22146/ijc.86386,Indonesian Journal of Chemistry,https://journal.ugm.ac.id/ijc/article/view/86386,database_2018_13516220/doaj_2020_2026/scraped/raw/10.22146_ijc.86386.html,"with polymer electrolyte, recording rates of 1.17% for PVDF NF and 0.95% for PVDF, which are notably comparable to the efficiency of liquid electrolyte at 1.26%. dssc; photosensitizer; natural dyes; polymer electro | with polymer electrolyte, recording rates of 1.17% for PVDF NF and 0.95% for PVDF, which are notably comparable to the efficiency of liquid electrolyte at 1.26%. dssc; photosensitizer; natural dyes; polymer electrolyte Characterization and Application of Natural Photosensitizer a | with polymer electrolyte, recording | with polymer electrolyte, recording rates of 1.17% for PVDF NF and 0.95% for PVDF, which are notably comparable to the efficiency of liquid electrolyte at 1.26%. dssc; photosensitizer; natural dyes; polymer electrolyte Characterization and Application of Natural Photosensitizer a | with polymer electrolyte, recording rates of 1.17% for PVD | DF NF and 0.95% for PVDF, which are notably comparable to the efficiency of liquid electrolyte at 1.26%. dssc; photosensitizer; natural dyes; polymer electrolyte Characterization and Application of Natural Photosensitizer a | with polymer electrolyte, recording rates of 1.17% for PVDF NF and 0.95% for PVDF, which are notably comparable to the effici | olyte at 1.26%. dssc; photosensitizer; natural dyes; polymer electrolyte Characterization and Application of Natural Photosensitizer a | with polymer electrolyte, recording rates of 1.17% for PVDF NF and 0.95% for PVDF, which are notably comparable to the efficiency of liquid electrolyte at 1.26%. Keywords DSSC; photosensitizer; natural dyes; polyme",text_mined_needs_table_validation
2024,methylene blue; anthocyanin; anthocyanins; chlorophyll; betalain; betalains; curcumin,titanium dioxide; ZnO,"electrolyte, recording rates of 1; electrolyte at 1; electrolyte Characterization and Application of Natural Photosensitizer a | with polymer electrolyte, recording rates of 1; electrolyte Full Text: Full Text PDF References [1] Omar, A",ITO,,,,,,,,1.26,%,1.26,anthocyanins,sensitizer_dye,Characterization and Application of Natural Photosensitizer and Poly(vinylidene Fluoride) Nanofiber Membranes-Based Electrolytes in DSSC,10.22146/ijc.86386,Indonesian Journal of Chemistry,https://journal.ugm.ac.id/ijc/article/view/86386,database_2018_13516220/doaj_2020_2026/scraped/raw/10.22146_ijc.86386.html,"with polymer electrolyte, recording rates of 1.17% for PVDF NF and 0.95% for PVDF, which are notably comparable to the efficiency of liquid electrolyte at 1.26%. dssc; photosensitizer; natural dyes; polymer electro | with polymer electrolyte, recording rates of 1.17% for PVDF NF and 0.95% for PVDF, which are notably comparable to the efficiency of liquid electrolyte at 1.26%. dssc; photosensitizer; natural dyes; polymer electrolyte Characterization and Application of Natural Photosensitizer a | with polymer electrolyte, recording | with polymer electrolyte, recording rates of 1.17% for PVDF NF and 0.95% for PVDF, which are notably comparable to the efficiency of liquid electrolyte at 1.26%. dssc; photosensitizer; natural dyes; polymer electrolyte Characterization and Application of Natural Photosensitizer a | with polymer electrolyte, recording rates of 1.17% for PVD | DF NF and 0.95% for PVDF, which are notably comparable to the efficiency of liquid electrolyte at 1.26%. dssc; photosensitizer; natural dyes; polymer electrolyte Characterization and Application of Natural Photosensitizer a | with polymer electrolyte, recording rates of 1.17% for PVDF NF and 0.95% for PVDF, which are notably comparable to the effici | olyte at 1.26%. dssc; photosensitizer; natural dyes; polymer electrolyte Characterization and Application of Natural Photosensitizer a | with polymer electrolyte, recording rates of 1.17% for PVDF NF and 0.95% for PVDF, which are notably comparable to the efficiency of liquid electrolyte at 1.26%. Keywords DSSC; photosensitizer; natural dyes; polyme",text_mined_needs_table_validation
2024,methylene blue; anthocyanin; anthocyanins; chlorophyll; betalain; betalains; curcumin,titanium dioxide; ZnO,"electrolyte, recording rates of 1; electrolyte at 1; electrolyte Characterization and Application of Natural Photosensitizer a | with polymer electrolyte, recording rates of 1; electrolyte Full Text: Full Text PDF References [1] Omar, A",ITO,,,,,,,,1.26,%,1.26,anthocyanin,sensitizer_dye,Characterization and Application of Natural Photosensitizer and Poly(vinylidene Fluoride) Nanofiber Membranes-Based Electrolytes in DSSC,10.22146/ijc.86386,Indonesian Journal of Chemistry,https://journal.ugm.ac.id/ijc/article/view/86386,database_2018_13516220/doaj_2020_2026/scraped/raw/10.22146_ijc.86386.html,"with polymer electrolyte, recording rates of 1.17% for PVDF NF and 0.95% for PVDF, which are notably comparable to the efficiency of liquid electrolyte at 1.26%. dssc; photosensitizer; natural dyes; polymer electro | with polymer electrolyte, recording rates of 1.17% for PVDF NF and 0.95% for PVDF, which are notably comparable to the efficiency of liquid electrolyte at 1.26%. dssc; photosensitizer; natural dyes; polymer electrolyte Characterization and Application of Natural Photosensitizer a | with polymer electrolyte, recording | with polymer electrolyte, recording rates of 1.17% for PVDF NF and 0.95% for PVDF, which are notably comparable to the efficiency of liquid electrolyte at 1.26%. dssc; photosensitizer; natural dyes; polymer electrolyte Characterization and Application of Natural Photosensitizer a | with polymer electrolyte, recording rates of 1.17% for PVD | DF NF and 0.95% for PVDF, which are notably comparable to the efficiency of liquid electrolyte at 1.26%. dssc; photosensitizer; natural dyes; polymer electrolyte Characterization and Application of Natural Photosensitizer a | with polymer electrolyte, recording rates of 1.17% for PVDF NF and 0.95% for PVDF, which are notably comparable to the effici | olyte at 1.26%. dssc; photosensitizer; natural dyes; polymer electrolyte Characterization and Application of Natural Photosensitizer a | with polymer electrolyte, recording rates of 1.17% for PVDF NF and 0.95% for PVDF, which are notably comparable to the efficiency of liquid electrolyte at 1.26%. Keywords DSSC; photosensitizer; natural dyes; polyme",text_mined_needs_table_validation
2024,methylene blue; anthocyanin; anthocyanins; chlorophyll; betalain; betalains; curcumin,titanium dioxide; ZnO,"electrolyte, recording rates of 1; electrolyte at 1; electrolyte Characterization and Application of Natural Photosensitizer a | with polymer electrolyte, recording rates of 1; electrolyte Full Text: Full Text PDF References [1] Omar, A",ITO,,,,,,,,1.26,%,1.26,ZnO,photoanode_semiconductor,Characterization and Application of Natural Photosensitizer and Poly(vinylidene Fluoride) Nanofiber Membranes-Based Electrolytes in DSSC,10.22146/ijc.86386,Indonesian Journal of Chemistry,https://journal.ugm.ac.id/ijc/article/view/86386,database_2018_13516220/doaj_2020_2026/scraped/raw/10.22146_ijc.86386.html,"with polymer electrolyte, recording rates of 1.17% for PVDF NF and 0.95% for PVDF, which are notably comparable to the efficiency of liquid electrolyte at 1.26%. dssc; photosensitizer; natural dyes; polymer electro | with polymer electrolyte, recording rates of 1.17% for PVDF NF and 0.95% for PVDF, which are notably comparable to the efficiency of liquid electrolyte at 1.26%. dssc; photosensitizer; natural dyes; polymer electrolyte Characterization and Application of Natural Photosensitizer a | with polymer electrolyte, recording | with polymer electrolyte, recording rates of 1.17% for PVDF NF and 0.95% for PVDF, which are notably comparable to the efficiency of liquid electrolyte at 1.26%. dssc; photosensitizer; natural dyes; polymer electrolyte Characterization and Application of Natural Photosensitizer a | with polymer electrolyte, recording rates of 1.17% for PVD | DF NF and 0.95% for PVDF, which are notably comparable to the efficiency of liquid electrolyte at 1.26%. dssc; photosensitizer; natural dyes; polymer electrolyte Characterization and Application of Natural Photosensitizer a | with polymer electrolyte, recording rates of 1.17% for PVDF NF and 0.95% for PVDF, which are notably comparable to the effici | olyte at 1.26%. dssc; photosensitizer; natural dyes; polymer electrolyte Characterization and Application of Natural Photosensitizer a | with polymer electrolyte, recording rates of 1.17% for PVDF NF and 0.95% for PVDF, which are notably comparable to the efficiency of liquid electrolyte at 1.26%. Keywords DSSC; photosensitizer; natural dyes; polyme",text_mined_needs_table_validation
2024,methylene blue; anthocyanin; anthocyanins; chlorophyll; betalain; betalains; curcumin,titanium dioxide; ZnO,"electrolyte, recording rates of 1; electrolyte at 1; electrolyte Characterization and Application of Natural Photosensitizer a | with polymer electrolyte, recording rates of 1; electrolyte Full Text: Full Text PDF References [1] Omar, A",ITO,,,,,,,,1.26,%,1.26,graphene,counter_electrode_or_additive,Characterization and Application of Natural Photosensitizer and Poly(vinylidene Fluoride) Nanofiber Membranes-Based Electrolytes in DSSC,10.22146/ijc.86386,Indonesian Journal of Chemistry,https://journal.ugm.ac.id/ijc/article/view/86386,database_2018_13516220/doaj_2020_2026/scraped/raw/10.22146_ijc.86386.html,"with polymer electrolyte, recording rates of 1.17% for PVDF NF and 0.95% for PVDF, which are notably comparable to the efficiency of liquid electrolyte at 1.26%. dssc; photosensitizer; natural dyes; polymer electro | with polymer electrolyte, recording rates of 1.17% for PVDF NF and 0.95% for PVDF, which are notably comparable to the efficiency of liquid electrolyte at 1.26%. dssc; photosensitizer; natural dyes; polymer electrolyte Characterization and Application of Natural Photosensitizer a | with polymer electrolyte, recording | with polymer electrolyte, recording rates of 1.17% for PVDF NF and 0.95% for PVDF, which are notably comparable to the efficiency of liquid electrolyte at 1.26%. dssc; photosensitizer; natural dyes; polymer electrolyte Characterization and Application of Natural Photosensitizer a | with polymer electrolyte, recording rates of 1.17% for PVD | DF NF and 0.95% for PVDF, which are notably comparable to the efficiency of liquid electrolyte at 1.26%. dssc; photosensitizer; natural dyes; polymer electrolyte Characterization and Application of Natural Photosensitizer a | with polymer electrolyte, recording rates of 1.17% for PVDF NF and 0.95% for PVDF, which are notably comparable to the effici | olyte at 1.26%. dssc; photosensitizer; natural dyes; polymer electrolyte Characterization and Application of Natural Photosensitizer a | with polymer electrolyte, recording rates of 1.17% for PVDF NF and 0.95% for PVDF, which are notably comparable to the efficiency of liquid electrolyte at 1.26%. Keywords DSSC; photosensitizer; natural dyes; polyme",text_mined_needs_table_validation
2024,methylene blue; anthocyanin; anthocyanins; chlorophyll; betalain; betalains; curcumin,titanium dioxide; ZnO,"electrolyte, recording rates of 1; electrolyte at 1; electrolyte Characterization and Application of Natural Photosensitizer a | with polymer electrolyte, recording rates of 1; electrolyte Full Text: Full Text PDF References [1] Omar, A",ITO,,,,,,,,1.26,%,1.26,carbon,counter_electrode_or_additive,Characterization and Application of Natural Photosensitizer and Poly(vinylidene Fluoride) Nanofiber Membranes-Based Electrolytes in DSSC,10.22146/ijc.86386,Indonesian Journal of Chemistry,https://journal.ugm.ac.id/ijc/article/view/86386,database_2018_13516220/doaj_2020_2026/scraped/raw/10.22146_ijc.86386.html,"with polymer electrolyte, recording rates of 1.17% for PVDF NF and 0.95% for PVDF, which are notably comparable to the efficiency of liquid electrolyte at 1.26%. dssc; photosensitizer; natural dyes; polymer electro | with polymer electrolyte, recording rates of 1.17% for PVDF NF and 0.95% for PVDF, which are notably comparable to the efficiency of liquid electrolyte at 1.26%. dssc; photosensitizer; natural dyes; polymer electrolyte Characterization and Application of Natural Photosensitizer a | with polymer electrolyte, recording | with polymer electrolyte, recording rates of 1.17% for PVDF NF and 0.95% for PVDF, which are notably comparable to the efficiency of liquid electrolyte at 1.26%. dssc; photosensitizer; natural dyes; polymer electrolyte Characterization and Application of Natural Photosensitizer a | with polymer electrolyte, recording rates of 1.17% for PVD | DF NF and 0.95% for PVDF, which are notably comparable to the efficiency of liquid electrolyte at 1.26%. dssc; photosensitizer; natural dyes; polymer electrolyte Characterization and Application of Natural Photosensitizer a | with polymer electrolyte, recording rates of 1.17% for PVDF NF and 0.95% for PVDF, which are notably comparable to the effici | olyte at 1.26%. dssc; photosensitizer; natural dyes; polymer electrolyte Characterization and Application of Natural Photosensitizer a | with polymer electrolyte, recording rates of 1.17% for PVDF NF and 0.95% for PVDF, which are notably comparable to the efficiency of liquid electrolyte at 1.26%. Keywords DSSC; photosensitizer; natural dyes; polyme",text_mined_needs_table_validation
2024,,,,,,,,,,,,,,,carbon,counter_electrode_or_additive,A Study on Cu Thin-Film Electroplated TiO 2 Photoanodes for Applications in Natural Dye-Sensitized Solar Cells,10.3390/cryst15010028,Crystals,https://www.mdpi.com/2073-4352/15/1/28/pdf,database_2018_13516220/doaj_2020_2026/scraped/raw/10.3390_cryst15010028.pdf,,text_mined_needs_table_validation
